cui_code,icd_code1,category,icd_code2,title
C0949155,V49.82,ICD9CM,V4982,Dental sealant status
C0949155,V49.82,ICD9CM,V4982,Dental sealant status
C0949156,V83,ICD9CM,V83,Genetic carrier status
C0949159,E888.0,ICD9CM,E8880,Fall resulting in striking against sharp object
C0949159,E888.0,ICD9CM,E8880,Fall striking sharp obj
C0949160,E888.1,ICD9CM,E8881,Fall resulting in striking against other object
C0949160,E888.1,ICD9CM,E8881,Fall striking object NEC
C0949161,E917.3,ICD9CM,E9173,Striking against or struck accidentally by furniture without subsequent fall
C0949161,E917.3,ICD9CM,E9173,Furnit w/o sub fall
C0949162,E917.4,ICD9CM,E9174,Striking against or struck accidentally by other stationary object without subsequent fall
C0949162,E917.4,ICD9CM,E9174,Stat ob w/o sub fall NEC
C0949163,E917.5,ICD9CM,E9175,Striking against or struck accidentally by object in sports with subsequent fall
C0949163,E917.5,ICD9CM,E9175,Sports acc w sub fall
C0949164,E917.6,ICD9CM,E9176,"Striking against or struck accidentally caused by a crowd, by collective fear or panic with subsequent fall"
C0949164,E917.6,ICD9CM,E9176,Crowd accidnt w sub fall
C0949165,E917.7,ICD9CM,E9177,Striking against or struck accidentally by furniture with subsequent fall
C0949165,E917.7,ICD9CM,E9177,Furniture acc w sub fall
C0949166,E917.8,ICD9CM,E9178,Striking against or struck accidentally by other stationary object with subsequent fall
C0949166,E917.8,ICD9CM,E9178,Stat obj w sub fall NEC
C0949167,411.81,ICD9CM,41181,Acute coronary occlusion without myocardial infarction
C0949167,411.81,ICD9CM,41181,Acute cor occlsn w/o MI
C0949168,V70.7,ICD9CM,V707,Examination of participant in clinical trial
C0949168,V70.7,ICD9CM,V707,Exam-clincal trial
C0949169,E917.0,ICD9CM,E9170,Striking against or struck accidentally by objects or persons in sports
C0949169,E917.0,ICD9CM,E9170,Sports acc w/o sub fall
C0949170,E917.1,ICD9CM,E9171,"Striking against or struck accidentally by a crowd, by collective fear or panic"
C0949170,E917.1,ICD9CM,E9171,Crowd w/o sub fall
C0949171,E917.2,ICD9CM,E9172,Striking against or struck accidentally in running water
C0949171,E917.2,ICD9CM,E9172,Run water w/o sub fall
C0949172,E917.9,ICD9CM,E9179,Other accident caused by striking against or being struck accidentally by objects or persons
C0949172,E917.9,ICD9CM,E9179,Obj w-w/o sub fall NEC
C0949744,93.6,ICD9CM,936,Osteopathic manipulative treatment
C0994344,714.81,ICD9CM,71481,Rheumatoid lung
C0994344,714.81,ICD9CM,71481,Rheumatoid lung
C0994526,39.71,ICD9CM,3971,Endovascular implantation of other graft in abdominal aorta
C0994526,39.71,ICD9CM,3971,Endo imp oth grf abd aor
C0994528,41.04,ICD9CM,4104,Autologous hematopoietic stem cell transplant without purging
C0994528,41.04,ICD9CM,4104,Auto hem stem ct w/o pur
C0994529,41.05,ICD9CM,4105,Allogeneic hematopoietic stem cell transpant without purging
C0994529,41.05,ICD9CM,4105,Allo hem stem ct w/o pur
C0994530,41.07,ICD9CM,4107,Autologous hematopoietic stem cell transplant with purging
C0994530,41.07,ICD9CM,4107,Auto hem stem ct w purg
C0994531,60.97,ICD9CM,6097,Other transurethral destruction of prostate tissue by other thermotherapy
C0994531,60.97,ICD9CM,6097,Oth tu destr pros - rt
C0994532,86.5,ICD9CM,865,Suture or other closure of skin and subcutaneous tissue
C0994533,86.59,ICD9CM,8659,Closure of skin and subcutaneous tissue of other sites
C0994533,86.59,ICD9CM,8659,Skin closure NEC
C0994534,99.7,ICD9CM,997,"Therapeutic apheresis or other injection, administration, or infusion of other therapeutic or prophylactic substance"
C0994535,99.75,ICD9CM,9975,Administration of neuroprotective agent
C0994535,99.75,ICD9CM,9975,Adm neuroprotective agnt
C0994536,37.28,ICD9CM,3728,Intracardiac echocardiography
C0994536,37.28,ICD9CM,3728,Intracardiac echocardio
C0994537,44.32,ICD9CM,4432,Percutaneous [endoscopic] gastrojejunostomy
C0994537,44.32,ICD9CM,4432,Percu gastrojejunostomy
C0994538,67.51,ICD9CM,6751,Transabdominal cerclage of cervix
C0994538,67.51,ICD9CM,6751,Transab cerclage cervix
C0994539,67.59,ICD9CM,6759,Other repair of internal cervical os
C0994539,67.59,ICD9CM,6759,Oth rep int cervical os
C0994540,75.34,ICD9CM,7534,Other fetal monitoring
C0994540,75.34,ICD9CM,7534,Other fetal monitoring
C0994541,75.38,ICD9CM,7538,Fetal pulse oximetry
C0994541,75.38,ICD9CM,7538,Fetal pulse oximetry
C0994542,81.31,ICD9CM,8131,Refusion of atlas-axis spine
C0994542,81.31,ICD9CM,8131,Refusion of atlas-axis
C0994543,81.32,ICD9CM,8132,"Refusion of other cervical spine, anterior column, anterior technique"
C0994543,81.32,ICD9CM,8132,Refus oth cervcl ant/ant
C0994544,81.33,ICD9CM,8133,"Refusion of other cervical spine, posterior column, posterior technique"
C0994544,81.33,ICD9CM,8133,Refus oth cerv post/post
C0994545,81.34,ICD9CM,8134,"Refusion of dorsal and dorsolumbar spine, anterior column, anterior technique"
C0994545,81.34,ICD9CM,8134,Refus drs/drslmb ant/ant
C0994546,81.35,ICD9CM,8135,"Refusion of dorsal and dorsolumbar spine, posterior column, posterior technique"
C0994546,81.35,ICD9CM,8135,Refus drs/drslmb pst/pst
C0994547,81.38,ICD9CM,8138,"Refusion of lumbar and lumbosacral spine, anterior column, posterior technique"
C0994547,81.38,ICD9CM,8138,Refus lmb/lmbsc ant/post
C0994549,81.37,ICD9CM,8137,"Refusion of lumbar and lumbosacral spine, posterior column, posterior technique"
C0994549,81.37,ICD9CM,8137,Refus lmb/lmbsac pst/pst
C0994550,81.39,ICD9CM,8139,"Refusion of spine, not elsewhere classified"
C0994550,81.39,ICD9CM,8139,Refusion of spine NEC
C0994551,97.44,ICD9CM,9744,Nonoperative removal of heart assist system
C0994551,97.44,ICD9CM,9744,Nonop remov hrt asst sys
C0995154,338,ICD9CM,338,"Pain, not elsewhere classified"
C1096116,286.52,ICD9CM,28652,Acquired hemophilia
C1096116,286.52,ICD9CM,28652,Acquired hemophilia
C1096624,789.05,ICD9CM,78905,"Abdominal pain, periumbilic"
C1096624,789.05,ICD9CM,78905,Abdmnal pain periumbilic
C1112318,779.84,ICD9CM,77984,Meconium staining
C1112318,779.84,ICD9CM,77984,Meconium staining
C1112452,055.1,ICD9CM,0551,Postmeasles pneumonia
C1112452,055.1,ICD9CM,0551,Postmeasles pneumonia
C1112488,779.81,ICD9CM,77981,Neonatal bradycardia
C1112488,779.81,ICD9CM,77981,Neonatal bradycardia
C1112529,944.14,ICD9CM,94414,Erythema [first degree] of two or more digits of hand including thumb
C1112529,944.14,ICD9CM,94414,1 deg burn fingr w thumb
C1112530,528.6,ICD9CM,5286,"Leukoplakia of oral mucosa, including tongue"
C1112530,528.6,ICD9CM,5286,Leukoplakia oral mucosa
C1112532,172.7,ICD9CM,1727,"Malignant melanoma of skin of lower limb, including hip"
C1112532,172.7,ICD9CM,1727,Malig melanoma leg
C1112533,172.6,ICD9CM,1726,"Malignant melanoma of skin of upper limb, including shoulder"
C1112533,172.6,ICD9CM,1726,Malig melanoma arm
C1112685,045.21,ICD9CM,04521,"Acute nonparalytic poliomyelitis, poliovirus type I"
C1112685,045.21,ICD9CM,04521,Nonparalyt polio-type 1
C1112686,045.22,ICD9CM,04522,"Acute nonparalytic poliomyelitis, poliovirus type II"
C1112686,045.22,ICD9CM,04522,Nonparalyt polio-type 2
C1112687,045.23,ICD9CM,04523,"Acute nonparalytic poliomyelitis, poliovirus type III"
C1112687,045.23,ICD9CM,04523,Nonparalyt polio-type 3
C1112690,366.01,ICD9CM,36601,Anterior subcapsular polar cataract
C1112690,366.01,ICD9CM,36601,Ant subcaps pol cataract
C1112691,440.32,ICD9CM,44032,Atherosclerosis of nonautologous biological bypass graft of the extremities
C1112691,440.32,ICD9CM,44032,Ath ext nonautlg bps gft
C1112693,345.01,ICD9CM,34501,"Generalized nonconvulsive epilepsy, with intractable epilepsy"
C1112693,345.01,ICD9CM,34501,Gen nonconv ep w intr ep
C1112700,099.4,ICD9CM,0994,Other nongonococcal urethritis [NGU]
C1112702,675.24,ICD9CM,67524,"Nonpurulent mastitis associated with childbirth, postpartum condition or complication"
C1112702,675.24,ICD9CM,67524,Mastitis-postpartum
C1112705,366.04,ICD9CM,36604,Nuclear cataract
C1112705,366.04,ICD9CM,36604,Nuclear cataract
C1112753,152,ICD9CM,152,"Malignant neoplasm of small intestine, including duodenum"
C1112781,366.02,ICD9CM,36602,Posterior subcapsular polar cataract
C1112781,366.02,ICD9CM,36602,Post subcaps pol catarct
C1112782,172.5,ICD9CM,1725,"Malignant melanoma of skin of trunk, except scrotum"
C1112782,172.5,ICD9CM,1725,Malig melanoma trunk
C1112795,675.23,ICD9CM,67523,"Nonpurulent mastitis associated with childbirth, antepartum condition or complication"
C1112795,675.23,ICD9CM,67523,Mastitis-antepartum
C1135187,277.03,ICD9CM,27703,Cystic fibrosis with gastrointestinal manifestations
C1135187,277.03,ICD9CM,27703,Cystic fibrosis w GI man
C1135188,359.81,ICD9CM,35981,Critical illness myopathy
C1135188,359.81,ICD9CM,35981,Critical illness myopthy
C1135189,365.83,ICD9CM,36583,Aqueous misdirection
C1135189,365.83,ICD9CM,36583,Aqueous misdirection
C1135190,414.06,ICD9CM,41406,Coronary atherosclerosis of native coronary artery of transplanted heart
C1135190,414.06,ICD9CM,41406,Cor ath natv art tp hrt
C1135191,428.2,ICD9CM,4282,Systolic heart failure
C1135191,428.20,ICD9CM,42820,"Systolic heart failure, unspecified"
C1135191,428.20,ICD9CM,42820,Systolic hrt failure NOS
C1135194,428.22,ICD9CM,42822,Chronic systolic heart failure
C1135194,428.22,ICD9CM,42822,Chr systolic hrt failure
C1135196,428.3,ICD9CM,4283,Diastolic heart failure
C1135196,428.30,ICD9CM,42830,"Diastolic heart failure, unspecified"
C1135196,428.30,ICD9CM,42830,Diastolc hrt failure NOS
C1135206,438.6,ICD9CM,4386,"Late effects of cerebrovascular disease, alterations of sensations"
C1135206,438.6,ICD9CM,4386,Alteration of sensations
C1135207,438.84,ICD9CM,43884,Ataxia
C1135207,438.84,ICD9CM,43884,"Other late effects of cerebrovascular disease, ataxia"
C1135208,438.85,ICD9CM,43885,Vertigo
C1135208,438.85,ICD9CM,43885,"Other late effects of cerebrovascular disease, vertigo"
C1135209,443.2,ICD9CM,4432,Other arterial dissection
C1135210,443.29,ICD9CM,44329,Dissection of other artery
C1135210,443.29,ICD9CM,44329,Dissection artery NEC
C1135211,445.0,ICD9CM,4450,Atheroembolism Of extremities
C1135212,445.01,ICD9CM,44501,Atheroembolism of upper extremity
C1135212,445.01,ICD9CM,44501,"Atheroembolism,upper ext"
C1135213,445.02,ICD9CM,44502,Atheroembolism of lower extremity
C1135213,445.02,ICD9CM,44502,"Atheroembolism,lower ext"
C1135216,445.89,ICD9CM,44589,Atheroembolism of other site
C1135216,445.8,ICD9CM,4458,Atheroembolism of other sites
C1135216,445.89,ICD9CM,44589,"Atheroembolism, site NEC"
C1135217,454.8,ICD9CM,4548,Varicose veins of lower extremities with other complications
C1135217,454.8,ICD9CM,4548,"Varic vein leg,comp NEC"
C1135218,459.10,ICD9CM,45910,Postphlebetic syndrome without complications
C1135218,459.10,ICD9CM,45910,Postphlbtc synd w/o comp
C1135219,459.11,ICD9CM,45911,Postphlebetic syndrome with ulcer
C1135219,459.11,ICD9CM,45911,Postphlebtc synd w ulcer
C1135220,459.12,ICD9CM,45912,Postphlebetic syndrome with inflammation
C1135220,459.12,ICD9CM,45912,Postphlebtc syn w inflam
C1135221,459.13,ICD9CM,45913,Postphlebetic syndrome with ulcer and inflammation
C1135221,459.13,ICD9CM,45913,Postphl syn w ulc&inflam
C1135222,459.19,ICD9CM,45919,Postphlebetic syndrome with other complication
C1135222,459.19,ICD9CM,45919,Postphleb synd comp NEC
C1135223,459.3,ICD9CM,4593,Chronic venous hypertension (idiopathic)
C1135224,459.30,ICD9CM,45930,Chronic venous hypertension without complications
C1135224,459.30,ICD9CM,45930,Chr venous hypr w/o comp
C1135225,459.31,ICD9CM,45931,Chronic venous hypertension with ulcer
C1135225,459.31,ICD9CM,45931,Chr venous hyper w ulcer
C1135226,459.32,ICD9CM,45932,Chronic venous hypertension with inflammation
C1135226,459.32,ICD9CM,45932,Chr venous hypr w inflam
C1135227,459.33,ICD9CM,45933,Chronic venous hypertension with ulcer and inflammation
C1135227,459.33,ICD9CM,45933,Chr ven hyp w ulc&inflam
C1135228,459.39,ICD9CM,45939,Chronic venous hypertension with other complication
C1135228,459.39,ICD9CM,45939,Chr venous hyp comp NEC
C1135229,537.84,ICD9CM,53784,Dieulafoy lesion (hemorrhagic) of stomach and duodenum
C1135229,537.84,ICD9CM,53784,"Dieulafoy les,stom&duod"
C1135231,633.00,ICD9CM,63300,Abdominal pregnancy without intrauterine pregnancy
C1135231,633.00,ICD9CM,63300,Abd preg w/o intrau preg
C1135232,633.01,ICD9CM,63301,Abdominal pregnancy with intrauterine pregnancy
C1135232,633.01,ICD9CM,63301,Abd preg w intraut preg
C1135233,633.10,ICD9CM,63310,Tubal pregnancy without intrauterine pregnancy
C1135233,633.10,ICD9CM,63310,Tubal preg w/o intra prg
C1135234,633.11,ICD9CM,63311,Tubal pregnancy with intrauterine pregnancy
C1135234,633.11,ICD9CM,63311,Tubal preg w intra preg
C1135235,633.20,ICD9CM,63320,Ovarian pregnancy without intrauterine pregnancy
C1135235,633.20,ICD9CM,63320,Ovarn preg w/o intra prg
C1135236,633.21,ICD9CM,63321,Ovarian pregnancy with intrauterine pregnancy
C1135236,633.21,ICD9CM,63321,Ovarian preg w intra prg
C1135237,633.80,ICD9CM,63380,Other ectopic pregnancy without intrauterine pregnancy
C1135237,633.80,ICD9CM,63380,Ect preg NEC w/o int prg
C1135238,633.81,ICD9CM,63381,Other ectopic pregnancy with intrauterine pregnancy
C1135238,633.81,ICD9CM,63381,Ectpc prg NEC w int preg
C1135239,633.90,ICD9CM,63390,Unspecified ectopic pregnancy without intrauterine pregnancy
C1135239,633.90,ICD9CM,63390,Ect preg NOS w/o int prg
C1135240,633.91,ICD9CM,63391,Unspecified ectopic pregnancy with intrauterine pregnancy
C1135240,633.91,ICD9CM,63391,Ectp preg NOS w int preg
C1135241,765.20,ICD9CM,76520,Unspecified weeks of gestation
C1135241,765.2,ICD9CM,7652,Weeks of gestation
C1135241,765.20,ICD9CM,76520,Weeks of gestation NOS
C1135242,765.23,ICD9CM,76523,25-26 completed weeks of gestation
C1135242,765.23,ICD9CM,76523,25-26 comp wks gestation
C1135243,765.24,ICD9CM,76524,27-28 completed weeks of gestation
C1135243,765.24,ICD9CM,76524,27-28 comp wks gestation
C1135244,765.25,ICD9CM,76525,29-30 completed weeks of gestation
C1135244,765.25,ICD9CM,76525,29-30 comp wks gestation
C1135245,765.26,ICD9CM,76526,31-32 completed weeks of gestation
C1135245,765.26,ICD9CM,76526,31-32 comp wks gestation
C1135246,765.27,ICD9CM,76527,33-34 completed weeks of gestation
C1135246,765.27,ICD9CM,76527,33-34 comp wks gestation
C1135247,765.28,ICD9CM,76528,35-36 completed weeks of gestation
C1135247,765.28,ICD9CM,76528,35-36 comp wks gestation
C1135248,765.29,ICD9CM,76529,37 or more completed weeks of gestation
C1135248,765.29,ICD9CM,76529,37+ comp wks gestation
C1135250,770.89,ICD9CM,77089,Other respiratory problems after birth
C1135250,770.89,ICD9CM,77089,Resp prob after brth NEC
C1135251,771.81,ICD9CM,77181,Septicemia [sepsis] of newborn
C1135251,771.81,ICD9CM,77181,NB septicemia [sepsis]
C1135253,771.83,ICD9CM,77183,Bacteremia of newborn
C1135253,771.83,ICD9CM,77183,Bacteremia of newborn
C1135254,780.91,ICD9CM,78091,Fussy infant (baby)
C1135254,780.91,ICD9CM,78091,Fussy infant/baby
C1135260,795.31,ICD9CM,79531,Nonspecific positive findings for anthrax
C1135260,795.31,ICD9CM,79531,Nonsp postv find-anthrax
C1135261,795.39,ICD9CM,79539,Other nonspecific positive culture findings
C1135261,795.39,ICD9CM,79539,Nonsp positive cult NEC
C1135269,998.31,ICD9CM,99831,Disruption of internal operation (surgical) wound
C1135269,998.31,ICD9CM,99831,Disrup internal op wound
C1135270,998.32,ICD9CM,99832,Disruption of external operation (surgical) wound
C1135270,998.32,ICD9CM,99832,Disrup-external op wound
C1135271,V01.81,ICD9CM,V0181,Contact with or exposure to anthrax
C1135271,V01.81,ICD9CM,V0181,Contact/exposure-anthrax
C1135273,V13.21,ICD9CM,V1321,Personal history of pre-term labor
C1135273,V13.21,ICD9CM,V1321,History-pre-term labor
C1135275,V23.41,ICD9CM,V2341,Pregnancy with history of pre-term labor
C1135275,V23.41,ICD9CM,V2341,Preg w hx pre-term labor
C1135277,V54.1,ICD9CM,V541,Aftercare for healing traumatic fracture
C1135278,V54.10,ICD9CM,V5410,"Aftercare for healing traumatic fracture of arm, unspecified"
C1135278,V54.10,ICD9CM,V5410,Aftrcre traum fx arm NOS
C1135279,V54.11,ICD9CM,V5411,Aftercare for healing traumatic fracture of upper arm
C1135279,V54.11,ICD9CM,V5411,Aftrcare traum fx up arm
C1135280,V54.12,ICD9CM,V5412,Aftercare for healing traumatic fracture of lower arm
C1135280,V54.12,ICD9CM,V5412,Aftrcre traum fx low arm
C1135281,V54.13,ICD9CM,V5413,Aftercare for healing traumatic fracture of hip
C1135281,V54.13,ICD9CM,V5413,Aftrcre traumatic fx hip
C1135282,V54.14,ICD9CM,V5414,"Aftercare for healing traumatic fracture of leg, unspecified"
C1135282,V54.14,ICD9CM,V5414,Aftrcre traum fx leg NOS
C1135283,V54.15,ICD9CM,V5415,Aftercare for healing traumatic fracture of upper leg
C1135283,V54.15,ICD9CM,V5415,Aftrcare traum fx up leg
C1135284,V54.16,ICD9CM,V5416,Aftercare for healing traumatic fracture of lower leg
C1135284,V54.16,ICD9CM,V5416,Aftrcre traum fx low leg
C1135285,V54.17,ICD9CM,V5417,Aftercare for healing traumatic fracture of vertebrae
C1135285,V54.17,ICD9CM,V5417,Aftrcre traum fx vertebr
C1135286,V54.19,ICD9CM,V5419,Aftercare for healing traumatic fracture of other bone
C1135286,V54.19,ICD9CM,V5419,Aftrce traum fx bone NEC
C1135287,V54.2,ICD9CM,V542,Aftercare for healing pathologic fracture
C1135288,V54.20,ICD9CM,V5420,"Aftercare for healing pathologic fracture of arm, unspecified"
C1135288,V54.20,ICD9CM,V5420,Aftrcare path fx arm NOS
C1135289,V54.21,ICD9CM,V5421,Aftercare for healing pathologic fracture of upper arm
C1135289,V54.21,ICD9CM,V5421,Aftercare path fx up arm
C1135290,V54.22,ICD9CM,V5422,Aftercare for healing pathologic fracture of lower arm
C1135290,V54.22,ICD9CM,V5422,Aftrcare path fx low arm
C1135291,V54.23,ICD9CM,V5423,Aftercare for healing pathologic fracture of hip
C1135291,V54.23,ICD9CM,V5423,Aftercare path fx hip
C1135292,V54.24,ICD9CM,V5424,"Aftercare for healing pathologic fracture of leg, unspecified"
C1135292,V54.24,ICD9CM,V5424,Aftrcare path fx leg NOS
C1135293,V54.25,ICD9CM,V5425,Aftercare for healing pathologic fracture of upper leg
C1135293,V54.25,ICD9CM,V5425,Aftrcare path fx up leg
C1135294,V54.26,ICD9CM,V5426,Aftercare for healing pathologic fracture of lower leg
C1135294,V54.26,ICD9CM,V5426,Aftrcare path fx low leg
C1135295,V54.27,ICD9CM,V5427,Aftercare for healing pathologic fracture of vertebrae
C1135295,V54.27,ICD9CM,V5427,Aftrcare path fx vertebr
C1135296,V54.29,ICD9CM,V5429,Aftercare for healing pathologic fracture of other bone
C1135296,V54.29,ICD9CM,V5429,Aftrcre path fx bone NEC
C1135297,V54.81,ICD9CM,V5481,Aftercare following joint replacement
C1135297,V54.81,ICD9CM,V5481,Aftercare joint replace
C1135298,V58.42,ICD9CM,V5842,Aftercare following surgery for neoplasm
C1135298,V58.42,ICD9CM,V5842,Aftercare neoplasm surg
C1135299,V58.43,ICD9CM,V5843,Aftercare following surgery for injury and trauma
C1135299,V58.43,ICD9CM,V5843,Aftrcare inj/trauma surg
C1135300,V58.7,ICD9CM,V587,"Aftercare following surgery to specified body systems, not elsewhere classified"
C1135301,V58.71,ICD9CM,V5871,"Aftercare following surgery of the sense organs, NEC"
C1135301,V58.71,ICD9CM,V5871,Aft surg sense org NEC
C1135302,V58.72,ICD9CM,V5872,"Aftercare following surgery of the nervous system, NEC"
C1135302,V58.72,ICD9CM,V5872,Aftcre surg nerv sys NEC
C1135303,V58.73,ICD9CM,V5873,"Aftercare following surgery of the circulatory system, NEC"
C1135303,V58.73,ICD9CM,V5873,Aft surg circ syst NEC
C1135304,V58.74,ICD9CM,V5874,"Aftercare following surgery of the respiratory system, NEC"
C1135304,V58.74,ICD9CM,V5874,Aftrcre surg respsys NEC
C1135305,V58.75,ICD9CM,V5875,"Aftercare following surgery of the teeth, oral cavity and digestive system, NEC"
C1135305,V58.75,ICD9CM,V5875,Aft oral cav/dig sys NEC
C1135306,V58.76,ICD9CM,V5876,"Aftercare following surgery of the genitourinary system, NEC"
C1135306,V58.76,ICD9CM,V5876,Aftrcre surg GU syst NEC
C1135307,V58.77,ICD9CM,V5877,"Aftercare following surgery of the skin and subcutaneous tissue, NEC"
C1135307,V58.77,ICD9CM,V5877,Aft surg skin/subcu NEC
